Region,Genre,Platform,Game,Sales (million),Year
Japan,Sports,XOne,The Golf Club,0.0,2014.0
Japan,Sports,XOne,Rugby World Cup 2015,0.0,2015.0
Japan,Sports,XOne,MX vs. ATV Supercross Encore,0.0,2015.0
Japan,Sports,XOne,WRC 5: FIA World Rally Championship,0.0,2015.0
Japan,Sports,XOne,Rugby Challenge 3,0.0,2016.0
Japan,Sports,SAT,J-League Pro Soccer Club wo Tsukurou! 2,0.49,1997.0
Japan,Sports,SAT,Decathlete,0.3,1994.0
Japan,Sports,SAT,J-League Victory Goal '96,0.29,1996.0
Japan,Sports,SAT,J-League Pro Soccer Club wo Tsukurou!,0.26,1996.0
Japan,Sports,SAT,Pro Yakyuu Team o Tsukurou!,0.25,1998.0
Japan,Sports,SAT,Kanzen Chuuki Pro Yakyuu Greatest Nine,0.22,1995.0
Japan,Sports,SAT,Pro Yakyuu Greatest Nine '97,0.21,1997.0
Japan,Sports,SAT,J-League Victory Goal,0.15,1995.0
Japan,Sports,SAT,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,0.12,1998.0
Japan,Sports,SAT,Winter Heat,0.11,1996.0
Japan,Sports,SAT,World Cup '98 France: Road to Win,0.09,1998.0
Japan,Sports,SAT,Pro Yakyuu Greatest Nine 98,0.09,1998.0
Japan,Sports,SAT,Derby Stallion,0.09,1999.0
Japan,Sports,SAT,Worldwide Soccer,0.06,1994.0
Japan,Sports,SAT,World Series Baseball,0.04,1994.0
Japan,Sports,SAT,Pebble Beach Golf Links,0.02,1994.0
Japan,Sports,WiiU,Wii Fit U,0.21,2013.0
Japan,Sports,WiiU,Mario & Sonic at the Sochi 2014 Olympic Winter Games,0.13,2013.0
Japan,Sports,WiiU,Mario Tennis Ultra Smash,0.13,2015.0
Japan,Sports,WiiU,Wii Sports Club,0.04,2014.0
Japan,Sports,WiiU,ESPN: Sports Connection,0.0,2012.0
Japan,Sports,WiiU,Madden NFL 13,0.0,2012.0
Japan,Sports,WiiU,NBA 2K13,0.0,2012.0
Japan,Sports,WiiU,Turbo: Super Stunt Squad,0.0,2013.0
Japan,Sports,2600,The Activision Decathlon,0.0,1982.0
Japan,Sports,2600,Fishing Derby,0.0,-1.0
Japan,Sports,2600,RealSports Tennis,0.0,1982.0
Japan,Sports,2600,Ice Hockey,0.0,1980.0
Japan,Sports,2600,RealSports Boxing,0.0,1986.0
Japan,Sports,2600,RealSports Football,0.0,1981.0
Japan,Sports,2600,RealSports Baseball,0.0,1981.0
Japan,Sports,2600,International Soccer,0.0,1981.0
Japan,Sports,2600,Home Run,0.0,-1.0
Japan,Sports,2600,RealSports Volleyball,0.0,1981.0
Japan,Sports,2600,Super Football,0.0,1987.0
Japan,Sports,2600,Super Baseball,0.0,1987.0
Japan,Sports,NES,Golf,2.46,1984.0
Japan,Sports,NES,Baseball,2.35,1983.0
Japan,Sports,NES,World Class Track Meet,0.64,1986.0
Japan,Sports,NES,Ice Hockey,0.78,1988.0
Japan,Sports,NES,Pro Yakyuu Family Stadium,2.05,1986.0
Japan,Sports,NES,Tennis,1.56,1984.0
Japan,Sports,NES,Volleyball,1.98,1987.0
Japan,Sports,NES,Soccer,1.53,1985.0
Japan,Sports,NES,Nintendo World Cup,0.65,1990.0
Japan,Sports,NES,Pro Yakyuu Family Stadium '87,1.3,1987.0
Japan,Sports,NES,Pro Yakyuu Family Stadium '88,1.08,1988.0
Japan,Sports,NES,NES Open Tournament Golf,0.47,1991.0
Japan,Sports,NES,Famista '91,0.3,1990.0
Japan,Sports,NES,Famista '92,0.28,1991.0
Japan,Sports,GB,Golf,0.92,1989.0
Japan,Sports,GB,Tennis,0.9,1989.0
Japan,Sports,GB,Baseball,0.65,1989.0
Japan,Sports,GB,Tony Hawk's Pro Skater,0.01,2000.0
Japan,Sports,GB,Mario Tennis,0.44,2000.0
Japan,Sports,GB,Extra Bases,0.33,1990.0
Japan,Sports,GB,Power Pro Kun Pocket 2,0.25,2000.0
Japan,Sports,GB,Power Pro Kun Pocket,0.17,1999.0
Japan,Sports,GB,Power Pro GB,0.07,1998.0
Japan,Sports,DC,NFL 2K,0.0,1999.0
Japan,Sports,DC,NFL 2K1,0.0,2000.0
Japan,Sports,DC,J-League Pro Soccer Club o Tsukurou!,0.36,1999.0
Japan,Sports,DC,Virtua Striker 2,0.32,1999.0
Japan,Sports,DC,Pro Yakyuu Team o Tsukurou!,0.23,1999.0
Japan,Sports,DC,Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,0.18,2000.0
Japan,Sports,DC,Sega Bass Fishing,0.09,1999.0
Japan,Sports,DC,Derby Tsuku: Derby Uma o Tsukurou!,0.08,2000.0
Japan,Sports,DC,Jikkyou Powerful Pro Yakyuu DreamCast Edition,0.06,2000.0
Japan,Sports,DC,NBA 2K,0.05,1999.0
Japan,Sports,GEN,NBA Jam,0.0,1992.0
Japan,Sports,GEN,NBA Jam Tournament Edition,0.0,1994.0
Japan,Sports,GEN,J-League Pro Striker 2,0.04,1994.0
Japan,Sports,NG,Super Dodge Ball,0.02,1995.0
Japan,Misc,DS,Brain Age: Train Your Brain in Minutes a Day,4.16,2005.0
Japan,Misc,DS,Mario Party DS,1.98,2007.0
Japan,Misc,DS,Big Brain Academy,1.6,2005.0
Japan,Misc,DS,Flash Focus: Vision Training in Minutes a Day,1.05,2007.0
Japan,Misc,DS,Friend Collection,3.67,2009.0
Japan,Misc,DS,Clubhouse Games,0.73,2006.0
Japan,Misc,DS,Guitar Hero: On Tour,0.01,2008.0
Japan,Misc,DS,English Training: Have Fun Improving Your Skills!,2.32,2006.0
Japan,Misc,DS,Rhythm Heaven,1.93,2008.0
Japan,Misc,DS,Personal Trainer: Cooking,1.03,2006.0
Japan,Misc,DS,Art Academy,0.33,2010.0
Japan,Misc,DS,Carnival Games,0.0,2008.0
Japan,Misc,DS,Deal or No Deal,0.0,2007.0
Japan,Misc,DS,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,1.71,2006.0
Japan,Misc,DS,Moshi Monsters: Moshling Zoo,0.0,2011.0
Japan,Misc,DS,Guitar Hero: On Tour Decades,0.0,2008.0
Japan,Misc,DS,High School Musical 3: Senior Year,0.0,2008.0
Japan,Misc,DS,My Word Coach,0.0,2007.0
Japan,Misc,DS,Hello Kitty Party,0.0,2007.0
Japan,Misc,DS,Namco Museum DS,0.06,2007.0
Japan,Misc,DS,High School Musical 2: Work This Out!,0.0,2008.0
Japan,Misc,DS,Junior Brain Trainer,0.0,2008.0
Japan,Misc,DS,Oshare Majo Love and Berry: DS Collection,1.01,2006.0
Japan,Misc,DS,Monster High: Ghoul Spirit,0.0,2011.0
Japan,Misc,DS,Peppa Pig: The Game,0.0,2008.0
Japan,Misc,DS,Wizards of Waverly Place,0.0,2009.0
Japan,Misc,DS,Rayman Raving Rabbids 2,0.0,2007.0
Japan,Misc,DS,Super Monkey Ball: Touch & Roll,0.0,2005.0
Japan,Misc,DS,Practise English!,0.73,2007.0
Japan,Misc,DS,100 Classic Books,0.0,2008.0
Japan,Misc,DS,Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,0.67,2006.0
Japan,Misc,DS,Peppa Pig: Fun and Games,0.0,2010.0
Japan,Misc,DS,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,0.66,2006.0
Japan,Misc,DS,Taiko no Tatsujin DS: Touch de Dokodon!,0.66,2007.0
Japan,Misc,DS,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,0.65,2008.0
Japan,Misc,DS,Wipeout: The Game,0.0,2010.0
Japan,Misc,DS,Ganbaru Watashi no Kakei Diary,0.61,2007.0
Japan,Misc,DS,WarioWare D.I.Y.,0.2,2009.0
